PK,SK,kanji_char,component_char,,,EntityType
KANJI#718,COMPONENT#205,肌,几,,,KanjiComponent
KANJI#719,COMPONENT#749,耕,耒,,,KanjiComponent
KANJI#719,COMPONENT#122,耕,井,,,KanjiComponent
KANJI#720,COMPONENT#743,翌,羽,,,KanjiComponent
KANJI#720,COMPONENT#716,翌,立,,,KanjiComponent
KANJI#720,COMPONENT#202,翌,冫,,,KanjiComponent
KANJI#721,COMPONENT#202,羽,冫,,,KanjiComponent
KANJI#722,COMPONENT#304,群,君,,,KanjiComponent
KANJI#722,COMPONENT#738,群,羊,,,KanjiComponent
KANJI#723,COMPONENT#746,署,者,,,KanjiComponent
KANJI#723,COMPONENT#734,署,罒,,,KanjiComponent
KANJI#723,COMPONENT#744,署,耂,,,KanjiComponent
KANJI#723,COMPONENT#538,署,日,,,KanjiComponent
KANJI#724,COMPONENT#643,缶,牛,,,KanjiComponent
KANJI#725,COMPONENT#728,績,糸,,,KanjiComponent
KANJI#725,COMPONENT#824,績,責,,,KanjiComponent
KANJI#725,COMPONENT#822,績,貝,,,KanjiComponent
KANJI#725,COMPONENT#900,績,龶,,,KanjiComponent
KANJI#726,COMPONENT#728,練,糸,,,KanjiComponent
KANJI#726,COMPONENT#583,練,東,,,KanjiComponent
KANJI#726,COMPONENT#663,練,申,,,KanjiComponent
KANJI#727,COMPONENT#728,編,糸,,,KanjiComponent
KANJI#727,COMPONENT#510,編,戸,,,KanjiComponent
KANJI#727,COMPONENT#511,編,扁,,,KanjiComponent
KANJI#727,COMPONENT#188,編,冂,,,KanjiComponent
KANJI#727,COMPONENT#246,編,卄,,,KanjiComponent
KANJI#728,COMPONENT#728,線,糸,,,KanjiComponent
KANJI#728,COMPONENT#624,線,泉,,,KanjiComponent
KANJI#728,COMPONENT#681,線,白,,,KanjiComponent
KANJI#728,COMPONENT#615,線,水,,,KanjiComponent
KANJI#729,COMPONENT#728,緑,糸,,,KanjiComponent
KANJI#729,COMPONENT#731,緑,緑,,,KanjiComponent
KANJI#729,COMPONENT#480,緑,彐,,,KanjiComponent
KANJI#729,COMPONENT#618,緑,氺,,,KanjiComponent
KANJI#730,COMPONENT#728,総,糸,,,KanjiComponent
KANJI#730,COMPONENT#178,総,公,,,KanjiComponent
KANJI#730,COMPONENT#491,総,心,,,KanjiComponent
KANJI#731,COMPONENT#728,綿,糸,,,KanjiComponent
KANJI#731,COMPONENT#681,綿,白,,,KanjiComponent
KANJI#731,COMPONENT#445,綿,巾,,,KanjiComponent
KANJI#732,COMPONENT#728,絡,糸,,,KanjiComponent
KANJI#732,COMPONENT#298,絡,各,,,KanjiComponent
KANJI#732,COMPONENT#343,絡,夂,,,KanjiComponent
KANJI#733,COMPONENT#728,紹,糸,,,KanjiComponent
KANJI#733,COMPONENT#291,紹,召,,,KanjiComponent
KANJI#734,COMPONENT#728,細,糸,,,KanjiComponent
KANJI#734,COMPONENT#660,細,田,,,KanjiComponent
KANJI#735,COMPONENT#728,純,糸,,,KanjiComponent
KANJI#735,COMPONENT#424,純,屯,,,KanjiComponent
KANJI#735,COMPONENT#208,純,凵,,,KanjiComponent
KANJI#735,COMPONENT#108,純,乚,,,KanjiComponent
KANJI#735,COMPONENT#108,純,乚,,,KanjiComponent
KANJI#736,COMPONENT#728,紅,糸,,,KanjiComponent
KANJI#736,COMPONENT#434,紅,工,,,KanjiComponent
KANJI#737,COMPONENT#459,糸,幺,,,KanjiComponent
KANJI#737,COMPONENT#407,糸,小,,,KanjiComponent
KANJI#738,COMPONENT#724,粒,米,,,KanjiComponent
KANJI#738,COMPONENT#716,粒,立,,,KanjiComponent
KANJI#739,COMPONENT#724,粉,米,,,KanjiComponent
KANJI#739,COMPONENT#214,粉,分,,,KanjiComponent
KANJI#739,COMPONENT#211,粉,刀,,,KanjiComponent
KANJI#740,COMPONENT#722,籍,竹,,,KanjiComponent
KANJI#740,COMPONENT#749,籍,耒,,,KanjiComponent
KANJI#740,COMPONENT#549,籍,昔,,,KanjiComponent
KANJI#740,COMPONENT#901,籍,龷,,,KanjiComponent
KANJI#741,COMPONENT#722,簡,竹,,,KanjiComponent
KANJI#741,COMPONENT#855,簡,間,,,KanjiComponent
KANJI#741,COMPONENT#853,簡,門,,,KanjiComponent
KANJI#741,COMPONENT#538,簡,日,,,KanjiComponent
KANJI#742,COMPONENT#722,築,竹,,,KanjiComponent
KANJI#742,COMPONENT#723,築,筑,,,KanjiComponent
KANJI#742,COMPONENT#437,築,巩,,,KanjiComponent
KANJI#742,COMPONENT#572,築,木,,,KanjiComponent
KANJI#742,COMPONENT#206,築,凡,,,KanjiComponent
KANJI#743,COMPONENT#722,管,竹,,,KanjiComponent
KANJI#743,COMPONENT#385,管,官,,,KanjiComponent
KANJI#743,COMPONENT#55,管,㠯,,,KanjiComponent
KANJI#744,COMPONENT#722,算,竹,,,KanjiComponent
KANJI#744,COMPONENT#686,算,目,,,KanjiComponent
KANJI#744,COMPONENT#471,算,廾,,,KanjiComponent
KANJI#745,COMPONENT#722,筒,竹,,,KanjiComponent
KANJI#745,COMPONENT#302,筒,同,,,KanjiComponent
KANJI#745,COMPONENT#188,筒,冂,,,KanjiComponent
KANJI#746,COMPONENT#722,筆,竹,,,KanjiComponent
KANJI#746,COMPONENT#753,筆,肀,,,KanjiComponent
KANJI#746,COMPONENT#117,筆,二,,,KanjiComponent
KANJI#747,COMPONENT#722,符,竹,,,KanjiComponent
KANJI#747,COMPONENT#149,符,付,,,KanjiComponent
KANJI#749,COMPONENT#716,競,立,,,KanjiComponent
KANJI#749,COMPONENT#168,競,兄,,,KanjiComponent
KANJI#749,COMPONENT#718,競,竞,,,KanjiComponent
KANJI#750,COMPONENT#716,童,立,,,KanjiComponent
KANJI#750,COMPONENT#848,童,里,,,KanjiComponent
KANJI#751,COMPONENT#716,章,立,,,KanjiComponent
KANJI#751,COMPONENT#874,章,音,,,KanjiComponent
KANJI#751,COMPONENT#544,章,早,,,KanjiComponent
KANJI#752,COMPONENT#708,税,禾,,,KanjiComponent
KANJI#752,COMPONENT#168,税,兄,,,KanjiComponent
KANJI#753,COMPONENT#708,移,禾,,,KanjiComponent
KANJI#753,COMPONENT#351,移,多,,,KanjiComponent
KANJI#753,COMPONENT#349,移,夕,,,KanjiComponent
KANJI#754,COMPONENT#708,秒,禾,,,KanjiComponent
KANJI#754,COMPONENT#408,秒,少,,,KanjiComponent
KANJI#755,COMPONENT#584,禁,林,,,KanjiComponent
KANJI#755,COMPONENT#699,禁,示,,,KanjiComponent
KANJI#755,COMPONENT#407,禁,小,,,KanjiComponent
KANJI#756,COMPONENT#349,祭,夕,,,KanjiComponent
KANJI#756,COMPONENT#275,祭,又,,,KanjiComponent
KANJI#756,COMPONENT#699,祭,示,,,KanjiComponent
KANJI#756,COMPONENT#407,祭,小,,,KanjiComponent
KANJI#757,COMPONENT#700,祝,礻,,,KanjiComponent
KANJI#758,COMPONENT#700,祈,礻,,,KanjiComponent
KANJI#758,COMPONENT#529,祈,斤,,,KanjiComponent
KANJI#759,COMPONENT#461,磨,广,,,KanjiComponent
KANJI#759,COMPONENT#893,磨,麻,,,KanjiComponent
KANJI#759,COMPONENT#698,磨,石,,,KanjiComponent
KANJI#759,COMPONENT#584,磨,林,,,KanjiComponent
KANJI#760,COMPONENT#698,硬,石,,,KanjiComponent
KANJI#760,COMPONENT#561,硬,更,,,KanjiComponent
KANJI#760,COMPONENT#663,硬,申,,,KanjiComponent
KANJI#761,COMPONENT#698,砂,石,,,KanjiComponent
KANJI#761,COMPONENT#408,砂,少,,,KanjiComponent
KANJI#761,COMPONENT#407,砂,小,,,KanjiComponent
KANJI#762,COMPONENT#696,短,矢,,,KanjiComponent
KANJI#762,COMPONENT#813,短,豆,,,KanjiComponent
KANJI#763,COMPONENT#686,県,目,,,KanjiComponent
KANJI#763,COMPONENT#407,県,小,,,KanjiComponent
KANJI#764,COMPONENT#408,省,少,,,KanjiComponent
KANJI#764,COMPONENT#407,省,小,,,KanjiComponent
KANJI#764,COMPONENT#686,省,目,,,KanjiComponent
KANJI#765,COMPONENT#65,皿,一,,,KanjiComponent
KANJI#765,COMPONENT#188,皿,冂,,,KanjiComponent
KANJI#766,COMPONENT#279,皮,反,,,KanjiComponent
KANJI#767,COMPONENT#677,療,疒,,,KanjiComponent
KANJI#767,COMPONENT#411,療,尞,,,KanjiComponent
KANJI#767,COMPONENT#352,療,大,,,KanjiComponent
KANJI#767,COMPONENT#539,療,日小,,,KanjiComponent
KANJI#768,COMPONENT#660,畳,田,,,KanjiComponent
KANJI#768,COMPONENT#77,畳,且,,,KanjiComponent
KANJI#768,COMPONENT#199,畳,冖,,,KanjiComponent
KANJI#769,COMPONENT#660,略,田,,,KanjiComponent
KANJI#769,COMPONENT#298,略,各,,,KanjiComponent
KANJI#769,COMPONENT#343,略,夂,,,KanjiComponent
KANJI#770,COMPONENT#648,畜,玄,,,KanjiComponent
KANJI#770,COMPONENT#660,畜,田,,,KanjiComponent
KANJI#770,COMPONENT#459,畜,幺,,,KanjiComponent
KANJI#771,COMPONENT#472,甘,廿,,,KanjiComponent
KANJI#772,COMPONENT#457,瓶,幷,,,KanjiComponent
KANJI#772,COMPONENT#653,瓶,瓦,,,KanjiComponent
KANJI#772,COMPONENT#473,瓶,开,,,KanjiComponent
KANJI#773,COMPONENT#650,珍,王,,,KanjiComponent
KANJI#773,COMPONENT#47,珍,㐱,,,KanjiComponent
KANJI#773,COMPONENT#484,珍,彡,,,KanjiComponent
KANJI#774,COMPONENT#650,玉,王,,,KanjiComponent
KANJI#775,COMPONENT#641,版,片,,,KanjiComponent
KANJI#775,COMPONENT#279,版,反,,,KanjiComponent
KANJI#777,COMPONENT#631,爆,火,,,KanjiComponent
KANJI#777,COMPONENT#559,爆,暴,,,KanjiComponent
KANJI#777,COMPONENT#901,爆,龷,,,KanjiComponent
KANJI#777,COMPONENT#60,爆,㳟,,,KanjiComponent
KANJI#777,COMPONENT#180,爆,共,,,KanjiComponent
KANJI#778,COMPONENT#631,燥,火,,,KanjiComponent
KANJI#778,COMPONENT#314,燥,品,,,KanjiComponent
KANJI#778,COMPONENT#572,燥,木,,,KanjiComponent
KANJI#778,COMPONENT#321,燥,喿,,,KanjiComponent
KANJI#779,COMPONENT#538,燃,日,,,KanjiComponent
KANJI#779,COMPONENT#637,燃,然,,,KanjiComponent
KANJI#779,COMPONENT#632,燃,灬,,,KanjiComponent
KANJI#779,COMPONENT#646,燃,犬,,,KanjiComponent
KANJI#780,COMPONENT#552,照,昭,,,KanjiComponent
KANJI#780,COMPONENT#632,照,灬,,,KanjiComponent
KANJI#780,COMPONENT#538,照,日,,,KanjiComponent
KANJI#780,COMPONENT#291,照,召,,,KanjiComponent
KANJI#781,COMPONENT#631,焼,火,,,KanjiComponent
KANJI#781,COMPONENT#413,焼,尭,,,KanjiComponent
KANJI#781,COMPONENT#165,焼,兀,,,KanjiComponent
KANJI#781,COMPONENT#164,焼,儿,,,KanjiComponent
KANJI#782,COMPONENT#632,無,灬,,,KanjiComponent
KANJI#783,COMPONENT#426,炭,山,,,KanjiComponent
KANJI#783,COMPONENT#631,炭,火,,,KanjiComponent
KANJI#784,COMPONENT#266,灰,厂,,,KanjiComponent
KANJI#784,COMPONENT#631,灰,火,,,KanjiComponent
KANJI#785,COMPONENT#631,灯,火,,,KanjiComponent
KANJI#785,COMPONENT#67,灯,丁,,,KanjiComponent
KANJI#786,COMPONENT#616,濯,氵,,,KanjiComponent
KANJI#786,COMPONENT#38,濯,ヨ,,,KanjiComponent
KANJI#786,COMPONENT#859,濯,隹,,,KanjiComponent
KANJI#787,COMPONENT#616,濃,氵,,,KanjiComponent
KANJI#787,COMPONENT#560,濃,曲,,,KanjiComponent
KANJI#787,COMPONENT#839,濃,農,,,KanjiComponent
KANJI#787,COMPONENT#838,濃,辰,,,KanjiComponent
KANJI#788,COMPONENT#616,漁,氵,,,KanjiComponent
KANJI#788,COMPONENT#890,漁,魚,,,KanjiComponent
KANJI#788,COMPONENT#660,漁,田,,,KanjiComponent
KANJI#788,COMPONENT#632,漁,灬,,,KanjiComponent
KANJI#788,COMPONENT#20,漁,ク,,,KanjiComponent
KANJI#789,COMPONENT#616,滴,氵,,,KanjiComponent
KANJI#789,COMPONENT#317,滴,啇,,,KanjiComponent
KANJI#789,COMPONENT#287,滴,古,,,KanjiComponent
KANJI#789,COMPONENT#188,滴,冂,,,KanjiComponent
KANJI#789,COMPONENT#716,滴,立,,,KanjiComponent
KANJI#790,COMPONENT#616,溶,氵,,,KanjiComponent
KANJI#790,COMPONENT#391,溶,容,,,KanjiComponent
KANJI#790,COMPONENT#812,溶,谷,,,KanjiComponent
KANJI#791,COMPONENT#616,準,氵,,,KanjiComponent
KANJI#791,COMPONENT#204,準,准,,,KanjiComponent
KANJI#791,COMPONENT#242,準,十,,,KanjiComponent
KANJI#791,COMPONENT#859,準,隹,,,KanjiComponent
KANJI#792,COMPONENT#616,湿,氵,,,KanjiComponent
KANJI#792,COMPONENT#555,湿,显,,,KanjiComponent
KANJI#792,COMPONENT#82,湿,业,,,KanjiComponent
KANJI#793,COMPONENT#616,湾,氵,,,KanjiComponent
KANJI#793,COMPONENT#134,湾,亦,,,KanjiComponent
KANJI#793,COMPONENT#476,湾,弓,,,KanjiComponent
KANJI#794,COMPONENT#616,湯,氵,,,KanjiComponent
KANJI#794,COMPONENT#541,湯,旦,,,KanjiComponent
KANJI#794,COMPONENT#230,湯,勿,,,KanjiComponent
KANJI#794,COMPONENT#228,湯,勹,,,KanjiComponent
KANJI#795,COMPONENT#616,湖,氵,,,KanjiComponent
KANJI#795,COMPONENT#220,湖,則,,,KanjiComponent
KANJI#796,COMPONENT#616,測,氵,,,KanjiComponent
KANJI#796,COMPONENT#822,測,貝,,,KanjiComponent
KANJI#796,COMPONENT#212,測,刂,,,KanjiComponent
KANJI#797,COMPONENT#616,温,氵,,,KanjiComponent
KANJI#797,COMPONENT#538,温,日,,,KanjiComponent
KANJI#797,COMPONENT#684,温,皿,,,KanjiComponent
KANJI#797,COMPONENT#554,温,昷,,,KanjiComponent
KANJI#798,COMPONENT#616,減,氵,,,KanjiComponent
KANJI#798,COMPONENT#505,減,戊,,,KanjiComponent
KANJI#799,COMPONENT#616,清,氵,,,KanjiComponent
KANJI#799,COMPONENT#900,清,龶,,,KanjiComponent
KANJI#799,COMPONENT#567,清,月,,,KanjiComponent
KANJI#799,COMPONENT#869,清,青,,,KanjiComponent
KANJI#800,COMPONENT#616,混,氵,,,KanjiComponent
KANJI#800,COMPONENT#538,混,日,,,KanjiComponent
KANJI#800,COMPONENT#609,混,比,,,KanjiComponent
KANJI#800,COMPONENT#31,混,ヒ,,,KanjiComponent
KANJI#801,COMPONENT#616,涼,氵,,,KanjiComponent
KANJI#801,COMPONENT#139,涼,京,,,KanjiComponent
KANJI#801,COMPONENT#407,涼,小,,,KanjiComponent
KANJI#802,COMPONENT#616,液,氵,,,KanjiComponent
KANJI#802,COMPONENT#18,液,イ,,,KanjiComponent
KANJI#802,COMPONENT#127,液,亠,,,KanjiComponent
KANJI#802,COMPONENT#343,液,夂,,,KanjiComponent
KANJI#803,COMPONENT#616,涙,氵,,,KanjiComponent
KANJI#803,COMPONENT#510,涙,戸,,,KanjiComponent
KANJI#803,COMPONENT#352,涙,大,,,KanjiComponent
KANJI#803,COMPONENT#414,涙,尸,,,KanjiComponent
KANJI#804,COMPONENT#616,浴,氵,,,KanjiComponent
KANJI#804,COMPONENT#812,浴,谷,,,KanjiComponent
KANJI#804,COMPONENT#285,浴,口,,,KanjiComponent
KANJI#804,COMPONENT#143,浴,人,,,KanjiComponent
KANJI#805,COMPONENT#616,浅,氵,,,KanjiComponent
KANJI#805,COMPONENT#59,浅,㦮,,,KanjiComponent
KANJI#805,COMPONENT#504,浅,戈,,,KanjiComponent
KANJI#806,COMPONENT#616,泥,氵,,,KanjiComponent
KANJI#806,COMPONENT#417,泥,尼,,,KanjiComponent
KANJI#806,COMPONENT#538,泥,日,,,KanjiComponent
KANJI#807,COMPONENT#616,波,氵,,,KanjiComponent
KANJI#807,COMPONENT#683,波,皮,,,KanjiComponent
KANJI#807,COMPONENT#275,波,又,,,KanjiComponent
KANJI#808,COMPONENT#616,泊,氵,,,KanjiComponent
KANJI#808,COMPONENT#681,泊,白,,,KanjiComponent
KANJI#809,COMPONENT#681,泉,白,,,KanjiComponent
KANJI#809,COMPONENT#615,泉,水,,,KanjiComponent
KANJI#810,COMPONENT#616,況,氵,,,KanjiComponent
KANJI#810,COMPONENT#168,況,兄,,,KanjiComponent
KANJI#811,COMPONENT#616,油,氵,,,KanjiComponent
KANJI#811,COMPONENT#661,油,由,,,KanjiComponent
KANJI#812,COMPONENT#616,沸,氵,,,KanjiComponent
KANJI#812,COMPONENT#476,沸,弓,,,KanjiComponent
KANJI#812,COMPONENT#97,沸,丿丨,,,KanjiComponent
KANJI#813,COMPONENT#616,河,氵,,,KanjiComponent
KANJI#813,COMPONENT#292,河,可,,,KanjiComponent
KANJI#813,COMPONENT#67,河,丁,,,KanjiComponent
KANJI#814,COMPONENT#616,沈,氵,,,KanjiComponent
KANJI#814,COMPONENT#201,沈,冘,,,KanjiComponent
KANJI#814,COMPONENT#199,沈,冖,,,KanjiComponent
KANJI#814,COMPONENT#108,沈,乚,,,KanjiComponent
KANJI#815,COMPONENT#616,池,氵,,,KanjiComponent
KANJI#815,COMPONENT#111,池,也,,,KanjiComponent
KANJI#816,COMPONENT#68,汚,丂,,,KanjiComponent
KANJI#816,COMPONENT#616,汚,氵,,,KanjiComponent
KANJI#817,COMPONENT#454,汗,干,,,KanjiComponent
KANJI#817,COMPONENT#616,汗,氵,,,KanjiComponent
KANJI#818,COMPONENT#615,永,水,,,KanjiComponent
KANJI#818,COMPONENT#32,永,フ,,,KanjiComponent
KANJI#819,COMPONENT#615,氷,水,,,KanjiComponent
KANJI#819,COMPONENT#32,氷,フ,,,KanjiComponent
KANJI#820,COMPONENT#512,毛,手,,,KanjiComponent
KANJI#821,COMPONENT#31,比,ヒ,,,KanjiComponent
KANJI#822,COMPONENT#900,毒,龶,,,KanjiComponent
KANJI#822,COMPONENT#606,毒,毋,,,KanjiComponent
KANJI#823,COMPONENT#414,殿,尸,,,KanjiComponent
KANJI#823,COMPONENT#180,殿,共,,,KanjiComponent
KANJI#823,COMPONENT#603,殿,殳,,,KanjiComponent
KANJI#823,COMPONENT#901,殿,龷,,,KanjiComponent
KANJI#824,COMPONENT#266,歴,厂,,,KanjiComponent
KANJI#824,COMPONENT#584,歴,林,,,KanjiComponent
KANJI#824,COMPONENT#595,歴,止,,,KanjiComponent
KANJI#825,COMPONENT#474,武,弋,,,KanjiComponent
KANJI#825,COMPONENT#595,武,止,,,KanjiComponent
KANJI#826,COMPONENT#241,欧,区,,,KanjiComponent
KANJI#826,COMPONENT#592,欧,欠,,,KanjiComponent
KANJI#826,COMPONENT#240,欧,匚,,,KanjiComponent
KANJI#827,COMPONENT#572,橋,木,,,KanjiComponent
KANJI#827,COMPONENT#310,橋,呑,,,KanjiComponent
KANJI#827,COMPONENT#320,橋,喬,,,KanjiComponent
KANJI#827,COMPONENT#193,橋,冋,,,KanjiComponent
KANJI#828,COMPONENT#572,極,木,,,KanjiComponent
KANJI#828,COMPONENT#126,極,亟,,,KanjiComponent
KANJI#828,COMPONENT#68,極,丂,,,KanjiComponent
KANJI#828,COMPONENT#297,極,叹,,,KanjiComponent
KANJI#829,COMPONENT#572,植,木,,,KanjiComponent
KANJI#829,COMPONENT#687,植,直,,,KanjiComponent
KANJI#829,COMPONENT#686,植,目,,,KanjiComponent
KANJI#830,COMPONENT#572,森,木,,,KanjiComponent
KANJI#830,COMPONENT#584,森,林,,,KanjiComponent
KANJI#831,COMPONENT#572,棒,木,,,KanjiComponent
KANJI#831,COMPONENT#73,棒,三人,,,KanjiComponent
KANJI#831,COMPONENT#364,棒,奉,,,KanjiComponent
KANJI#832,COMPONENT#572,械,木,,,KanjiComponent
KANJI#832,COMPONENT#504,械,戈,,,KanjiComponent
KANJI#832,COMPONENT#471,械,廾,,,KanjiComponent
KANJI#833,COMPONENT#572,根,木,,,KanjiComponent
KANJI#833,COMPONENT#775,根,艮,,,KanjiComponent
KANJI#834,COMPONENT#12,栄,⺍冖,,,KanjiComponent
KANJI#834,COMPONENT#572,栄,木,,,KanjiComponent
KANJI#835,COMPONENT#572,査,木,,,KanjiComponent
KANJI#835,COMPONENT#77,査,且,,,KanjiComponent
KANJI#836,COMPONENT#96,柱,主,,,KanjiComponent
KANJI#836,COMPONENT#572,柱,木,,,KanjiComponent
KANJI#836,COMPONENT#650,柱,王,,,KanjiComponent
KANJI#837,COMPONENT#694,柔,矛,,,KanjiComponent
KANJI#837,COMPONENT#572,柔,木,,,KanjiComponent
KANJI#837,COMPONENT#115,柔,予,,,KanjiComponent
KANJI#838,COMPONENT#572,枯,木,,,KanjiComponent
KANJI#838,COMPONENT#287,枯,古,,,KanjiComponent
KANJI#838,COMPONENT#285,枯,口,,,KanjiComponent
KANJI#838,COMPONENT#242,枯,十,,,KanjiComponent
KANJI#839,COMPONENT#572,枝,木,,,KanjiComponent
KANJI#839,COMPONENT#517,枝,支,,,KanjiComponent
KANJI#839,COMPONENT#275,枝,又,,,KanjiComponent
KANJI#840,COMPONENT#572,枚,木,,,KanjiComponent
KANJI#840,COMPONENT#518,枚,攵,,,KanjiComponent
KANJI#841,COMPONENT#572,林,木,,,KanjiComponent
KANJI#842,COMPONENT#572,板,木,,,KanjiComponent
KANJI#842,COMPONENT#279,板,反,,,KanjiComponent
KANJI#842,COMPONENT#275,板,又,,,KanjiComponent
KANJI#842,COMPONENT#266,板,厂,,,KanjiComponent
KANJI#843,COMPONENT#572,村,木,,,KanjiComponent
KANJI#843,COMPONENT#396,村,寸,,,KanjiComponent
KANJI#844,COMPONENT#572,材,木,,,KanjiComponent
KANJI#844,COMPONENT#514,材,才,,,KanjiComponent
KANJI#845,COMPONENT#572,机,木,,,KanjiComponent
KANJI#845,COMPONENT#205,机,几,,,KanjiComponent
KANJI#846,COMPONENT#572,札,木,,,KanjiComponent
KANJI#846,COMPONENT#108,札,乚,,,KanjiComponent
KANJI#847,COMPONENT#53,替,㚘,,,KanjiComponent
KANJI#847,COMPONENT#355,替,夫,,,KanjiComponent
KANJI#847,COMPONENT#538,替,日,,,KanjiComponent
KANJI#848,COMPONENT#538,曇,日,,,KanjiComponent
KANJI#848,COMPONENT#866,曇,雲,,,KanjiComponent
KANJI#848,COMPONENT#865,曇,雨,,,KanjiComponent
KANJI#848,COMPONENT#120,曇,云,,,KanjiComponent
KANJI#849,COMPONENT#538,暴,日,,,KanjiComponent
KANJI#849,COMPONENT#60,暴,㳟,,,KanjiComponent
KANJI#849,COMPONENT#180,暴,共,,,KanjiComponent
KANJI#849,COMPONENT#618,暴,氺,,,KanjiComponent
KANJI#849,COMPONENT#901,暴,龷,,,KanjiComponent
KANJI#850,COMPONENT#85,普,並,,,KanjiComponent
KANJI#850,COMPONENT#538,普,日,,,KanjiComponent
KANJI#850,COMPONENT#82,普,业,,,KanjiComponent
KANJI#851,COMPONENT#538,星,日,,,KanjiComponent
KANJI#851,COMPONENT#656,星,生,,,KanjiComponent
KANJI#852,COMPONENT#538,昇,日,,,KanjiComponent
KANJI#852,COMPONENT#248,昇,升,,,KanjiComponent
KANJI#852,COMPONENT#471,昇,廾,,,KanjiComponent
KANJI#853,COMPONENT#538,旧,日,,,KanjiComponent
KANJI#854,COMPONENT#288,敬,句,,,KanjiComponent
KANJI#854,COMPONENT#518,敬,攵,,,KanjiComponent
KANJI#854,COMPONENT#782,敬,苟,,,KanjiComponent
KANJI#854,COMPONENT#228,敬,勹,,,KanjiComponent
KANJI#855,COMPONENT#439,改,己,,,KanjiComponent
KANJI#855,COMPONENT#518,改,攵,,,KanjiComponent
KANJI#856,COMPONENT#513,損,扌,,,KanjiComponent
KANJI#856,COMPONENT#315,損,員,,,KanjiComponent
KANJI#856,COMPONENT#822,損,貝,,,KanjiComponent
KANJI#857,COMPONENT#513,換,扌,,,KanjiComponent
KANJI#857,COMPONENT#365,換,奐,,,KanjiComponent
KANJI#857,COMPONENT#352,換,大,,,KanjiComponent
KANJI#857,COMPONENT#189,換,冂儿,,,KanjiComponent
KANJI#858,COMPONENT#513,接,扌,,,KanjiComponent
KANJI#858,COMPONENT#370,接,妾,,,KanjiComponent
KANJI#858,COMPONENT#367,接,女,,,KanjiComponent
KANJI#858,COMPONENT#716,接,立,,,KanjiComponent
KANJI#859,COMPONENT#513,採,扌,,,KanjiComponent
KANJI#859,COMPONENT#847,採,采,,,KanjiComponent
KANJI#859,COMPONENT#13,採,⺤,,,KanjiComponent
KANJI#859,COMPONENT#572,採,木,,,KanjiComponent
KANJI#860,COMPONENT#513,掘,扌,,,KanjiComponent
KANJI#860,COMPONENT#419,掘,屈,,,KanjiComponent
KANJI#860,COMPONENT#414,掘,尸,,,KanjiComponent
KANJI#860,COMPONENT#210,掘,出,,,KanjiComponent
KANJI#861,COMPONENT#513,掃,扌,,,KanjiComponent
KANJI#861,COMPONENT#450,掃,帚,,,KanjiComponent
KANJI#861,COMPONENT#445,掃,巾,,,KanjiComponent
KANJI#861,COMPONENT#38,掃,ヨ,,,KanjiComponent
KANJI#862,COMPONENT#513,捨,扌,,,KanjiComponent
KANJI#862,COMPONENT#770,捨,舎,,,KanjiComponent
KANJI#862,COMPONENT#911,捨,𠮷,,,KanjiComponent
KANJI#862,COMPONENT#327,捨,土,,,KanjiComponent
KANJI#863,COMPONENT#513,捜,扌,,,KanjiComponent
KANJI#863,COMPONENT#663,捜,申,,,KanjiComponent
KANJI#863,COMPONENT#275,捜,又,,,KanjiComponent
KANJI#864,COMPONENT#513,挟,扌,,,KanjiComponent
KANJI#864,COMPONENT#361,挟,夹,,,KanjiComponent
KANJI#865,COMPONENT#513,拾,扌,,,KanjiComponent
KANJI#865,COMPONENT#299,拾,合,,,KanjiComponent
KANJI#865,COMPONENT#285,拾,口,,,KanjiComponent
KANJI#866,COMPONENT#513,拝,扌,,,KanjiComponent
KANJI#866,COMPONENT#90,拝,丰,,,KanjiComponent
KANJI#867,COMPONENT#513,担,扌,,,KanjiComponent
KANJI#867,COMPONENT#541,担,旦,,,KanjiComponent
KANJI#867,COMPONENT#538,担,日,,,KanjiComponent
KANJI#868,COMPONENT#513,技,扌,,,KanjiComponent
KANJI#868,COMPONENT#517,技,支,,,KanjiComponent
KANJI#868,COMPONENT#275,技,又,,,KanjiComponent
KANJI#869,COMPONENT#32,承,フ,,,KanjiComponent
KANJI#869,COMPONENT#114,承,了,,,KanjiComponent
KANJI#869,COMPONENT#72,承,三,,,KanjiComponent
KANJI#870,COMPONENT#414,戸,尸,,,KanjiComponent
KANJI#870,COMPONENT#65,戸,一,,,KanjiComponent
KANJI#871,COMPONENT#492,憎,忄,,,KanjiComponent
KANJI#871,COMPONENT#564,憎,曽,,,KanjiComponent
KANJI#871,COMPONENT#660,憎,田,,,KanjiComponent
KANJI#871,COMPONENT#538,憎,日,,,KanjiComponent
KANJI#872,COMPONENT#492,悩,忄,,,KanjiComponent
KANJI#872,COMPONENT#11,悩,⺍,,,KanjiComponent
KANJI#872,COMPONENT#209,悩,凶,,,KanjiComponent
KANJI#873,COMPONENT#91,患,串,,,KanjiComponent
KANJI#873,COMPONENT#491,患,心,,,KanjiComponent
KANJI#874,COMPONENT#134,恋,亦,,,KanjiComponent
KANJI#874,COMPONENT#491,恋,心,,,KanjiComponent
KANJI#875,COMPONENT#492,快,忄,,,KanjiComponent
KANJI#875,COMPONENT#356,快,夬,,,KanjiComponent
KANJI#876,COMPONENT#487,復,彳,,,KanjiComponent
KANJI#876,COMPONENT#538,復,日,,,KanjiComponent
